city_ascii,lat,lng,country,iso3,population
Utuado,18.2698,-66.705,Puerto Rico,PRI,7331.0
Fair Plain,42.0823,-86.4515,United States,USA,7324.0
Hudsonville,42.8631,-85.8628,United States,USA,7323.0
Pleasantville,41.1378,-73.7827,United States,USA,7322.0
New Cumberland,40.2298,-76.8763,United States,USA,7318.0
Kenwood,39.2068,-84.3744,United States,USA,7313.0
San Martin,37.0829,-121.5963,United States,USA,7313.0
Huron,36.204,-120.0961,United States,USA,7311.0
Napili-Honokowai,20.9767,-156.6646,United States,USA,7311.0
South Weber,41.1334,-111.9392,United States,USA,7310.0
Port Jefferson Station,40.926,-73.0651,United States,USA,7306.0
Delphos,40.8481,-84.3368,United States,USA,7304.0
Inverness,28.8397,-82.3437,United States,USA,7304.0
Soldotna,60.4862,-151.0671,United States,USA,7304.0
Valley Center,37.8333,-97.3645,United States,USA,7300.0
Leeton,-34.5449,146.3973,Australia,AUS,7299.0
St. Louis,43.4082,-84.6118,United States,USA,7298.0
Tyrone,40.6764,-78.246,United States,USA,7294.0
Longboat Key,27.3926,-82.6341,United States,USA,7292.0
Leola,40.0915,-76.1891,United States,USA,7287.0
Lander,42.8313,-108.7599,United States,USA,7287.0
Riverdale Park,38.9643,-76.9266,United States,USA,7286.0
Neptune Beach,30.3165,-81.4118,United States,USA,7280.0
Vandalia,38.9754,-89.1117,United States,USA,7277.0
Ephrata,47.3119,-119.5344,United States,USA,7275.0
Oakdale,40.7373,-73.1345,United States,USA,7274.0
Corbin,36.932,-84.1004,United States,USA,7272.0
Freeland,43.5198,-84.1125,United States,USA,7271.0
Pollock Pines,38.7564,-120.5904,United States,USA,7269.0
Oak Grove,36.6686,-87.4216,United States,USA,7266.0
Ponchatoula,30.4403,-90.4428,United States,USA,7265.0
Scappoose,45.7565,-122.877,United States,USA,7262.0
Bonne Terre,37.9209,-90.5425,United States,USA,7256.0
Canfield,41.0315,-80.7671,United States,USA,7256.0
Strasburg,38.9961,-78.3549,United States,USA,7255.0
Milan,35.9126,-88.7554,United States,USA,7253.0
Skiatook,36.3693,-95.9815,United States,USA,7250.0
Gonzales,29.5126,-97.4472,United States,USA,7249.0
Bermuda Dunes,33.7435,-116.2874,United States,USA,7243.0
East Hills,40.7958,-73.6292,United States,USA,7238.0
Atherton,37.4539,-122.2032,United States,USA,7238.0
Winooski,44.4951,-73.1843,United States,USA,7237.0
Hillsborough,36.068,-79.0994,United States,USA,7231.0
El Rio,34.2453,-119.1568,United States,USA,7229.0
Marksville,31.1247,-92.0652,United States,USA,7225.0
University of California-Davis,38.5374,-121.7576,United States,USA,7221.0
Palmyra,40.0025,-75.036,United States,USA,7221.0
Richland,32.2309,-90.1592,United States,USA,7220.0
Bellbrook,39.6384,-84.0864,United States,USA,7218.0
Austell,33.8202,-84.6452,United States,USA,7215.0
Knoxville,41.3188,-93.1024,United States,USA,7212.0
Green Brook,40.6038,-74.4825,United States,USA,7210.0
Palmer,61.5971,-149.1147,United States,USA,7209.0
West Glens Falls,43.3019,-73.6873,United States,USA,7208.0
Mantua,38.8526,-77.2571,United States,USA,7207.0
La Sarre,48.8,-79.2,Canada,CAN,7206.0
Tolleson,33.4484,-112.2561,United States,USA,7205.0
Springs,41.0212,-72.1584,United States,USA,7205.0
Wauseon,41.5532,-84.141,United States,USA,7202.0
Willows,39.5149,-122.1995,United States,USA,7197.0
Carhue,-37.1829,-62.7333,Argentina,ARG,7190.0
Rockville,41.8667,-72.4528,United States,USA,7188.0
Pacific,47.2611,-122.2507,United States,USA,7184.0
Rockport,42.6543,-70.6223,United States,USA,7184.0
De Soto,38.141,-90.5609,United States,USA,7182.0
North Amherst,42.4073,-72.5227,United States,USA,7179.0
Flatwoods,38.5211,-82.7194,United States,USA,7177.0
Woodstock,38.875,-78.516,United States,USA,7175.0
Bedford,37.336,-79.5179,United States,USA,7173.0
St. Helena,38.5063,-122.4682,United States,USA,7168.0
Moab,38.5701,-109.5477,United States,USA,7164.0
Milltown,40.4504,-74.435,United States,USA,7162.0
Stanwood,48.2451,-122.3426,United States,USA,7161.0
Lawrenceville,38.7263,-87.6874,United States,USA,7161.0
Walled Lake,42.538,-83.4786,United States,USA,7156.0
Laurium,47.2351,-88.4382,United States,USA,7155.0
Sioux Center,43.0748,-96.1707,United States,USA,7150.0
Crete,40.6255,-96.9575,United States,USA,7148.0
Gunnedah,-30.987,150.2623,Australia,AUS,7148.0
Wick,58.4333,-3.0834,United Kingdom,GBR,7147.0
Yardville,40.1849,-74.6603,United States,USA,7146.0
Sausalito,37.858,-122.4932,United States,USA,7141.0
Nappanee,41.4451,-85.9942,United States,USA,7135.0
Elsa,26.2969,-97.9937,United States,USA,7134.0
Keystone Heights,29.7812,-82.034,United States,USA,7134.0
Dade City,28.3568,-82.1941,United States,USA,7134.0
Umatilla,45.912,-119.3145,United States,USA,7132.0
Lower Allen,40.2261,-76.9017,United States,USA,7128.0
Sanger,33.3712,-97.1677,United States,USA,7128.0
Providence Village,33.2363,-96.9611,United States,USA,7127.0
St. Joseph,45.5609,-94.3084,United States,USA,7126.0
Floresville,29.14,-98.163,United States,USA,7126.0
Berrien Springs,41.9474,-86.3403,United States,USA,7125.0
Hornsby Bend,30.245,-97.5833,United States,USA,7124.0
Independence,41.378,-81.6385,United States,USA,7124.0
Lampasas,31.064,-98.1824,United States,USA,7121.0
Green Hill,36.2349,-86.5733,United States,USA,7117.0
Ridgefield,45.8116,-122.7052,United States,USA,7117.0
Northridge,39.9971,-83.777,United States,USA,7115.0
Paintsville,37.8167,-82.8088,United States,USA,7113.0
St. Martinville,30.1263,-91.8319,United States,USA,7109.0
Jackson,43.3244,-88.1668,United States,USA,7107.0
Collinsville,36.7215,-79.9122,United States,USA,7102.0
Landen,39.3154,-84.2768,United States,USA,7100.0
Highland Heights,39.0355,-84.4567,United States,USA,7100.0
Hudson Falls,43.3043,-73.5817,United States,USA,7099.0
Lewisburg,37.8096,-80.4327,United States,USA,7099.0
Fairview,34.9296,-85.294,United States,USA,7099.0
Gibsonville,36.0991,-79.5418,United States,USA,7096.0
Crossett,33.128,-91.9631,United States,USA,7096.0
Nebraska City,40.6762,-95.8613,United States,USA,7089.0
Belen,34.6803,-106.7875,United States,USA,7089.0
Greenville,40.9982,-73.8194,United States,USA,7087.0
Keyport,40.4327,-74.2011,United States,USA,7085.0
Narrabri,-30.3319,149.7874,Australia,AUS,7082.0
Lake Lorraine,30.4407,-86.5657,United States,USA,7081.0
Guanica,17.9698,-66.9309,Puerto Rico,PRI,7081.0
Ladera Heights,33.9972,-118.374,United States,USA,7081.0
Fort Myers Beach,26.4323,-81.9167,United States,USA,7077.0
Gunnison,38.5455,-106.9226,United States,USA,7075.0
Meraux,29.9284,-89.9179,United States,USA,7073.0
Syracuse,41.4226,-85.7492,United States,USA,7068.0
Franklin,35.1798,-83.3809,United States,USA,7066.0
Lihue,21.9728,-159.3541,United States,USA,7064.0
Hillsboro,39.167,-89.4735,United States,USA,7062.0
Lakes of the Four Seasons,41.4074,-87.2203,United States,USA,7061.0
Lucas Valley-Marinwood,38.0405,-122.5765,United States,USA,7054.0
Stephenville,48.5504,-58.5666,Canada,CAN,7054.0
Tappan,41.0269,-73.952,United States,USA,7049.0
Maryborough,-37.0496,143.73,Australia,AUS,7046.0
Kapoeta,4.7721,33.5902,South Sudan,SSD,7042.0
Rochester,41.059,-86.196,United States,USA,7041.0
Live Oak,30.2956,-82.9847,United States,USA,7040.0
Juana Diaz,18.0532,-66.5047,Puerto Rico,PRI,7033.0
Union Grove,42.6863,-88.0495,United States,USA,7033.0
New Paltz,41.7495,-74.0809,United States,USA,7031.0
Milton-Freewater,45.9348,-118.3913,United States,USA,7027.0
Catoosa,36.1832,-95.7663,United States,USA,7024.0
Wytheville,36.953,-81.0881,United States,USA,7024.0
Nuevo,33.8011,-117.1415,United States,USA,7017.0
Stratford,39.829,-75.0156,United States,USA,7015.0
Milliken,40.3113,-104.8562,United States,USA,7014.0
University Park,41.446,-87.7154,United States,USA,7006.0
Centerville,34.5256,-82.7161,United States,USA,7004.0
Murillo,26.2642,-98.1233,United States,USA,7001.0
St. Augustine Beach,29.8414,-81.2713,United States,USA,6998.0
Orange City,43.0021,-96.0567,United States,USA,6997.0
Madison Park,40.4461,-74.2959,United States,USA,6996.0
Belle Isle,28.4724,-81.3491,United States,USA,6996.0
Farr West,41.3015,-112.0318,United States,USA,6996.0
Leitchfield,37.4862,-86.2857,United States,USA,6994.0
Stawell,-37.0596,142.76,Australia,AUS,6991.0
Emmitsburg,39.7051,-77.3217,United States,USA,6990.0
Mount Carmel,38.4187,-87.7694,United States,USA,6987.0
Kingston,41.4738,-71.5236,United States,USA,6983.0
Madison,44.0062,-97.1084,United States,USA,6983.0
Mountainside,40.6811,-74.36,United States,USA,6982.0
Plumas Lake,38.9924,-121.558,United States,USA,6976.0
Kiel,43.9167,-88.0266,United States,USA,6974.0
Ocean City,38.3998,-75.0716,United States,USA,6969.0
Sturtevant,42.6995,-87.9019,United States,USA,6967.0
Sedona,34.8574,-111.7951,United States,USA,6967.0
Commerce,34.2127,-83.4729,United States,USA,6965.0
Adel,31.1271,-83.4232,United States,USA,6964.0
Marion,34.1787,-79.3966,United States,USA,6961.0
Alta Sierra,39.1237,-121.0523,United States,USA,6960.0
Atherton,-17.2703,145.4694,Australia,AUS,6959.0
Bridge City,29.9321,-90.1594,United States,USA,6957.0
Trumann,35.6761,-90.5231,United States,USA,6951.0
Westmere,42.6883,-73.8744,United States,USA,6950.0
Desert Palms,33.779,-116.293,United States,USA,6949.0
Ashland,46.5801,-90.8715,United States,USA,6944.0
Cottage Grove,43.0908,-89.2026,United States,USA,6939.0
Treasure Island,27.774,-82.7663,United States,USA,6938.0
Mendota,41.5553,-89.1042,United States,USA,6929.0
Black Jack,38.7993,-90.264,United States,USA,6927.0
Kentfield,37.9481,-122.5498,United States,USA,6927.0
Huron,41.3913,-82.5635,United States,USA,6923.0
Ben Lomond,37.0782,-122.0882,United States,USA,6923.0
Portage Lakes,41.0034,-81.5347,United States,USA,6922.0
Nibley,41.6725,-111.8454,United States,USA,6917.0
Mira Monte,34.4284,-119.2853,United States,USA,6916.0
Barnesville,33.0508,-84.1527,United States,USA,6908.0
Sandston,37.512,-77.3149,United States,USA,6908.0
Allendale,41.0333,-74.1333,United States,USA,6906.0
Whitinsville,42.1146,-71.6688,United States,USA,6905.0
Thermalito,39.4909,-121.615,United States,USA,6905.0
Mechanicstown,41.4472,-74.3914,United States,USA,6904.0
King,36.2767,-80.3561,United States,USA,6904.0
Valley Park,38.5513,-90.4924,United States,USA,6902.0
Chestertown,39.2195,-76.071,United States,USA,6896.0
Whitemarsh Island,32.0304,-81.0109,United States,USA,6896.0
Farmington,36.037,-94.2537,United States,USA,6893.0
Welcome,34.8204,-82.46,United States,USA,6891.0
Milford,39.17,-84.281,United States,USA,6887.0
Columbia Falls,48.3708,-114.1903,United States,USA,6886.0
Brier,47.7922,-122.2734,United States,USA,6884.0
Whitmore Lake,42.4235,-83.7524,United States,USA,6876.0
North Patchogue,40.7833,-73.0234,United States,USA,6869.0
Rumson,40.3626,-74.0046,United States,USA,6864.0
Sturgis,44.411,-103.4976,United States,USA,6862.0
Old Greenwich,41.0253,-73.5692,United States,USA,6860.0
Mead,47.7795,-117.35,United States,USA,6859.0
Linwood,39.3435,-74.5708,United States,USA,6855.0
Perry,30.109,-83.5821,United States,USA,6853.0
Lutherville,39.424,-76.6177,United States,USA,6851.0
Lovejoy,33.4426,-84.3176,United States,USA,6849.0
Kaufman,32.5769,-96.316,United States,USA,6846.0
Seward,40.9094,-97.0962,United States,USA,6843.0
Roaring Spring,40.3348,-78.3959,United States,USA,6842.0
Greenbrier,36.4239,-86.7976,United States,USA,6842.0
Cos Cob,41.0513,-73.5931,United States,USA,6840.0
Atkinson,42.837,-71.1605,United States,USA,6839.0
Mexia,31.6809,-96.4833,United States,USA,6838.0
McCordsville,39.8967,-85.9208,United States,USA,6838.0
Beacon Square,28.2118,-82.7504,United States,USA,6837.0
Makawao,20.848,-156.319,United States,USA,6832.0
Cochituate,42.329,-71.3576,United States,USA,6832.0
Clover Creek,47.1404,-122.3827,United States,USA,6831.0
Russellville,36.8394,-86.895,United States,USA,6823.0
North Bend,47.4898,-121.7738,United States,USA,6821.0
Kingsland,30.6651,-98.4545,United States,USA,6818.0
Mount Vernon,37.9364,-87.8955,United States,USA,6813.0
Bath,42.3363,-77.318,United States,USA,6812.0
Litchfield,39.1963,-89.6288,United States,USA,6810.0
Loomis,38.8093,-121.1955,United States,USA,6809.0
Mount Ivy,41.1926,-74.0297,United States,USA,6808.0
Roslyn Heights,40.7787,-73.6396,United States,USA,6802.0
Village St. George,30.3598,-91.0672,United States,USA,6802.0
Cortland,41.332,-80.7195,United States,USA,6800.0
Lake Mills,43.0774,-88.9055,United States,USA,6799.0
Cowra,-33.8296,148.68,Australia,AUS,6795.0
Fircrest,47.2308,-122.5157,United States,USA,6794.0
Hondo,29.3532,-99.1621,United States,USA,6794.0
Kimberly,44.267,-88.3377,United States,USA,6790.0
East Shoreham,40.946,-72.8812,United States,USA,6788.0
Byron,42.1273,-89.2622,United States,USA,6783.0
Barrington,39.8689,-75.0514,United States,USA,6781.0
Colusa,39.2049,-122.0096,United States,USA,6781.0
Parkville,39.786,-76.9685,United States,USA,6781.0
Fort Meade,27.7645,-81.8058,United States,USA,6775.0
Roeland Park,39.0358,-94.6374,United States,USA,6772.0
Inniswold,30.3982,-91.071,United States,USA,6772.0
Bayville,40.9077,-73.5603,United States,USA,6771.0
Twin Lakes,39.8229,-105.0036,United States,USA,6767.0
Taylor Mill,39.0092,-84.4988,United States,USA,6765.0
Maple Glen,40.1778,-75.1793,United States,USA,6764.0
Crozet,38.0645,-78.6962,United States,USA,6764.0
Byron Bay,-28.6565,153.6129,Australia,AUS,6764.0
Plain City,41.307,-112.0877,United States,USA,6764.0
Youngtown,33.5846,-112.3047,United States,USA,6760.0
Homeacre-Lyndora,40.8721,-79.9211,United States,USA,6760.0
Blairsville,40.4325,-79.2599,United States,USA,6759.0
Thames,-37.1384,175.5853,New Zealand,NZL,6756.0
Enoch,37.7663,-113.0431,United States,USA,6756.0
Creswell,43.9212,-123.016,United States,USA,6752.0
Merrimac,42.8386,-71.0119,United States,USA,6752.0
Byron Center,42.8121,-85.7279,United States,USA,6751.0
Junction City,44.2069,-123.2102,United States,USA,6749.0
Brook Highland,33.4359,-86.6849,United States,USA,6748.0
Winthrop Harbor,42.4805,-87.8293,United States,USA,6745.0
Washington,41.2982,-91.6928,United States,USA,6745.0
North Syracuse,43.1339,-76.1306,United States,USA,6742.0
Bee Cave,30.3084,-97.9629,United States,USA,6739.0
Greenville,38.8866,-89.3893,United States,USA,6738.0
Ephraim,39.3564,-111.5848,United States,USA,6734.0
Osprey,27.1914,-82.48,United States,USA,6734.0
Red Hook,41.9959,-73.8769,United States,USA,6732.0
Camp Swift,30.1885,-97.2933,United States,USA,6731.0
North Caldwell,40.8629,-74.2576,United States,USA,6730.0
Edinboro,41.8762,-80.1247,United States,USA,6729.0
Huntertown,41.2157,-85.1715,United States,USA,6729.0
Interlaken,36.9505,-121.7363,United States,USA,6725.0
Bremen,33.7086,-85.1498,United States,USA,6725.0
Ambridge,40.5922,-80.2264,United States,USA,6724.0
Hamilton,46.2527,-114.1598,United States,USA,6722.0
Barberton,45.7136,-122.6114,United States,USA,6719.0
Glendive,47.1102,-104.7069,United States,USA,6719.0
Portage,40.3868,-78.6746,United States,USA,6717.0
Plaquemine,30.2834,-91.2429,United States,USA,6715.0
Myers Corner,41.5947,-73.8744,United States,USA,6715.0
Locust Grove,33.3436,-84.1066,United States,USA,6715.0
Nevada,42.0186,-93.4635,United States,USA,6707.0
Gleneagle,39.0453,-104.8288,United States,USA,6706.0
Groveland,42.752,-71.0149,United States,USA,6697.0
Stickney,41.8183,-87.773,United States,USA,6694.0
Aquia Harbour,38.4597,-77.3806,United States,USA,6694.0
Stevensville,38.9745,-76.3184,United States,USA,6694.0
Roosevelt,40.2925,-110.0094,United States,USA,6694.0
South Hill,42.4113,-76.4883,United States,USA,6693.0
Rinconada,-22.4329,-66.1666,Argentina,ARG,6692.0
Gorom-Gorom,14.45,-0.2333,Burkina Faso,BFA,6691.0
Columbia,31.2564,-89.8266,United States,USA,6689.0
Selma,35.5436,-78.2955,United States,USA,6684.0
Ellettsville,39.2324,-86.6233,United States,USA,6677.0
Columbus,43.3354,-89.03,United States,USA,6675.0
Church Hill,36.5204,-82.7151,United States,USA,6674.0
Fox Point,43.1581,-87.9013,United States,USA,6670.0
Laurence Harbor,40.4489,-74.2495,United States,USA,6670.0
South Patrick Shores,28.202,-80.6137,United States,USA,6669.0
Silver Lake,34.1408,-77.909,United States,USA,6669.0
Canton,44.6,-75.1703,United States,USA,6666.0
Martins Ferry,40.1014,-80.7253,United States,USA,6659.0
Taneytown,39.657,-77.1683,United States,USA,6658.0
Loudoun Valley Estates,38.9801,-77.5082,United States,USA,6649.0
Normandy Park,47.4344,-122.3436,United States,USA,6649.0
Cherry Hills Village,39.6375,-104.9481,United States,USA,6644.0
Rupert,42.6189,-113.674,United States,USA,6643.0
Cushing,35.9797,-96.7603,United States,USA,6637.0
Montevallo,33.1254,-86.8482,United States,USA,6636.0
Spring Hill,38.7565,-94.82,United States,USA,6635.0
Monticello,36.8404,-84.8506,United States,USA,6634.0
Beaver Dam,37.4044,-86.8745,United States,USA,6633.0
Penn Estates,41.0346,-75.2417,United States,USA,6631.0
Sidney,47.7152,-104.168,United States,USA,6628.0
Union,39.909,-84.2897,United States,USA,6624.0
